"Index number","City","State","River","Jam date","Water year","Jam type","Latitude","Longitude","Gage number","Ahps id","Current condition","Damages"
"3979","Truxton","NY","Shackham Brook","02/01/1951","1951","-","42.76722222","-76.01944444","01508000","-","-","?"
"4475","Gardiner","NY","Wallkill River","01/05/1951","1951","-","41.69111111","-74.16305555","01371500","-","-","?"
"3741","Phillipsburg","NY","Wallkill River","02/11/1951","1951","-","41.4325","-74.37277777","01370500","-","-","?"
"3852","Hale Eddy","NY","West Branch Delaware River","03/09/1950","1950","-","42.00305555","-75.39166666","01426500","-","-","?"
"101987","Wibaux","MT","Beaver Creek","03/21/1950","1950","Unknown","46.9899222","-104.1837667","6336500","-","-","-"
"102665","Miles City","MT","Yellowstone River","04/06/1950","1950","Unknown","46.4207722","-105.8600333","6309000","-","-","-"
"102588","Daleview","MT","Big Muddy Creek","04/15/1950","1950","Unknown","48.910875","-104.9390972","6182500","-","-","-"
"100571","Twin Bridges","MT","Ruby River","12/16/1949","1950","Unknown","45.50691389","-112.3308889","6023000","-","-","-"
"100877","Dillon","MT","Blacktail Deer Creek","02/14/1950","1950","Unknown","45.04606389","-112.5496556","6017500","-","-","-"
"100725","Harrison","MT","Norwegian Creek","12/29/1949","1950","Unknown","45.67754167","-111.7199778","6035500","-","-","-"
"100680","Fort Benton","MT","Missouri River","12/24/1949","1950","Unknown","47.8169111","-110.6661417","6090800","-","-","-"
"101169","Locate","MT","Powder River","02/27/1950","1950","Unknown","46.4294361","-105.3103306","6326500","-","-","-"
"101168","Crow Agency","MT","Little Bighorn River","02/27/1950","1950","Unknown","45.5673944","-107.4533944","6293500","-","-","-"
"101127","Forsyth","MT","Rosebud Creek","02/26/1950","1950","Unknown","46.19809167","-106.4840278","6296000","-","-","-"
"101552","Glen","MT","Birch Creek","03/13/1950","1950","Unknown","45.37949167","-112.7975444","6026000","-","-","-"
"101094","Wyola","MT","Little Bighorn River","02/25/1950","1950","Unknown","45.1771333","-107.39455","6290500","-","-","-"
"101277","Wyola","MT","Lodge Grass Creek","02/05/1950","1950","Unknown","45.12648056","-107.5998917","6291500","-","-","-"
"100384","Three Forks","MT","Madison River","01/07/1950","1950","Unknown","45.8235583","-111.4996556","6042500","-","-","-"
"20090908160702","Welch","MN","Cannon River","01/03/1950","1950","Unknown","44.56388888","-92.73194444","05355200","0","unknown","-"
"20090521072135","Welch","MN","Cannon River","01/03/1950","1950","Unknown","44.56388888","-92.73194444","05353800","1","unknown","-"
"20090513143055","Wewela","SD","Keya Paha River","03/25/1950","1950","Unknown","43.02888888","-99.78027777","064645500","0","unknown","-"
"20090220111241","Choteau","MT","Teton River","01/06/1950","1950","Unknown","47.88305555","-112.61111111","06102500","-","unknown","-"
"7496","Colby","WI","Big Eau Pleine River","03/28/1950","1950","-","44.90277777","-90.20666666","05399000","-","-","?"
"19991202082059","Fond du Lac","WI","East Branch Fond du Lac River","03/26/1950","1950","-","43.75416666","-88.45277777","04083500","-","-","?"
"4855","Embarrass","WI","Embarrass River","03/27/1950","1950","-","44.72472222","-88.74472222","04078500","-","-","Unknown"
"7511","La Farge","WI","Kickapoo River","03/08/1950","1950","-","43.57416666","-90.64694444","05408000","-","-","?"
"20040720143446","La Farge","WI","Kickapoo River","03/08/1950","1950","Unknown","43.57416666","-90.64305555","05408000","-","-","?"
"4870","Royalton","WI","Little Wolf River","03/28/1950","1950","-","44.4125","-88.85416666","04080000","-","-","?"
"19991202074137","Gillett","WI","Oconto River","04/12/1950","1950","-","44.86666666","-88.3","04071000","-","-","?"
"1151","Oconto","WI","Oconto River","03/28/1950","1950","Break-up","44.895","-87.82888888","04071775","-","-","Unknown"
"7560","Martintown","WI","Pecatonica River","01/25/1950","1950","-","42.50944444","-89.79583333","05434500","-","-","?"
"4882","Waupaca","WI","Waupaca River","03/28/1950","1950","-","44.33055555","-88.99888888","04081000","-","-","?"
"4891","Fond du Lac","WI","West Branch Fond du Lac River","03/25/1950","1950","-","43.7625","-88.49833333","04083000","-","-","?"
"7509","Muscoda","WI","Wisconsin River","03/08/1950","1950","-","43.19833333","-90.44361111","05407000","-","-","?"
"4847","Keshena Falls","WI","Wolf River","04/18/1950","1950","-","44.89111111","-88.665","04077000","-","-","?"
"4858","New London","WI","Wolf River","03/31/1950","1950","-","44.39222222","-88.745","04079000","-","-","?"
"8914","Grass Creek","WY","Gooseberry Creek","12/30/1949","1950","-","44","-108.68638888","06266000","-","-","?"
"8846","Riverton","WY","Wind River","12/21/1949","1950","-","43.01055555","-108.37305555","06228000","-","-","?"
"9730","Hulett","WY","Belle Fourche River","04/11/1950","1950","-","44.68333333","-104.59833333","06428000","-","-","?"
"11352","Green River","WY","Blacks Fork River","02/28/1950","1950","-","41.37916666","-109.61027777","09225000","-","-","?"
"11348","Lyman","WY","Blacks Fork River","03/05/1950","1950","-","41.45222222","-110.16722222","09222000","-","-","?"
"8842","Lenore","WY","Bull Lake Creek","01/15/1950","1950","-","43.2425","-109.02","06225000","-","-","?"
"8932","Meeteetse","WY","Greybull River","01/21/1950","1950","-","44.15555555","-108.87305555","06276500","-","-","?"
"10314","Hanna","WY","Medicine Bow River","02/26/1950","1950","-","42.00972222","-106.50111111","06635000","-","-","?"
"9071","Buffalo","WY","North Fork Clear Creek","04/08/1950","1950","-","44.32","-106.91194444","06317500","-","-","?"
"9063","Arvada","WY","Powder River","03/19/1950","1950","-","44.65","-106.12861111","06317000","-","-","?"
"10323","Atlantic City","WY","Sweetwater River","04/16/1950","1950","-","42.39722222","-108.57916666","06638000","-","-","?"
"8928","Sunshine","WY","Wood River","03/22/1950","1950","-","44.0375","-108.98027777","06275000","-","-","?"
"6962","Chisholm","MN","Sturgeon River","04/24/1950","1950","-","47.67361111","-92.91111111","05130500","-","-","?"
"6381","Goodridge","MN","Red Lake River","12/27/1949","1950","-","48.04277777","-95.81361111","05075000","-","-","?"
"6241","Dilworth","MN","Buffalo River","04/02/1950","1950","-","46.96111111","-96.66555555","05062000","-","-","?"
"7289","Milan","MN","Chippewa River","04/03/1950","1950","-","45.11083333","-95.79583333","05304500","-","-","?"
"7136","Rockford","MN","Crow River","04/03/1950","1950","-","45.08666666","-93.74444444","05280000","-","-","?"
"7039","Nimrod","MN","Crow Wing River","04/20/1950","1950","Break-up","46.64027777","-94.87333333","05244000","-","-","?"
"7085","Big Lake","MN","Elk River","04/02/1950","1950","-","45.33388888","-93.66666666","05275000","-","-","?"
"4762","Embarrass","MN","Embarrass River","04/26/1950","1950","-","47.65666666","-92.1875","04017000","-","-","?"
"7326","Maynard","MN","Hawk Creek","03/29/1950","1950","-","44.86944444","-95.48083333","05314500","-","-","?"
"7264","Lac qui Parle","MN","Lac qui Parle River","03/30/1950","1950","-","44.995","-95.93055555","05300000","-","-","?"
"7384","Rapidan","MN","Le Sueur River","03/27/1950","1950","-","44.11111111","-94.03944444","05320500","-","-","?"
"6978","Littlefork","MN","Little Fork River","04/26/1950","1950","-","48.39583333","-93.54027777","05131500","-","-","?"
"10270","Lakefield","MN","Little Sioux River","03/27/1950","1950","-","43.61944444","-95.27694444","06603000","-","-","?"
"7379","Jordan","MN","Minnesota River","03/31/1950","1950","-","44.2","-94.18694444","05317500","-","-","?"
"7149","Anoka","MN","Mississippi River","04/04/1950","1950","Break-up","45.12666666","-93.29555555","05288500","-","-","?"
"1042","Dayton","MN","Mississippi River","04/04/1950","1950","Break-up","45.24388888","-93.51472222","?","-","-","?"
"7094","Elk River","MN","Mississippi River","04/08/1950","1950","Break-up","45.3025","-93.55972222","05275500","-","-","?"
"20021205123408","Minneapolis","MN","Mississippi River","04/01/1950","1950","Freeze-up","44.97944444","-93.24583333","-","-","-","Barges unable to get through ice."
"6055","Wheaton","MN","Mustinka River","03/30/1950","1950","-","45.82083333","-96.49861111","05049000","-","-","?"
"6033","Charlesville","MN","Mustinka ditch","03/30/1950","1950","-","45.88888888","-96.35388888","05048000","-","-","?"
"7106","Regal","MN","North Fork Crow River","03/28/1950","1950","-","45.37916666","-94.79555555","05276000","-","-","?"
"5994","Detroit Lakes","MN","Otter Tail River","01/27/1950","1950","-","46.83666666","-95.6875","05030000","-","-","?"
"6011","Fergus Falls","MN","Pelican River","03/28/1950","1950","-","46.33611111","-96.12833333","05040500","-","-","?"
"7252","Appleton","MN","Pomme de Terre River","03/28/1950","1950","-","45.20277777","-96.02","05294000","-","-","?"
"6070","Campbell","MN","Rabbit Creek","04/01/1950","1950","-","46.09444444","-96.41222222","05051000","-","-","?"
"7338","Marshall","MN","Redwood River","03/27/1950","1950","-","44.43027777","-95.83444444","05315000","-","-","?"
"7353","Redwood Falls","MN","Redwood River","04/03/1950","1950","-","44.52361111","-95.16722222","05316500","-","-","?"
"7473","Houston","MN","Root River","03/07/1950","1950","-","43.77027777","-91.53888888","05386000","-","-","?"
"7457","Rushford","MN","Rush Creek","03/07/1950","1950","-","43.83333333","-91.77722222","05384500","-","-","?"
"6335","Beltrami","MN","Sand Hill River","04/19/1950","1950","-","47.53611111","-96.53888888","05068500","-","-","?"
"7069","St. Cloud","MN","Sauk River","04/05/1950","1950","-","45.55972222","-94.24444444","05270500","-","-","?"
"7276","Benson","MN","Shakopee Creek","03/28/1950","1950","-","45.21388888","-95.64666666","05304000","-","-","?"
"6358","Sabin","MN","South Branch Buffalo River","03/29/1950","1950","-","47.87222222","-94.29583333","05073600","-","-","?"
"7118","Cosmos","MN","South Fork Crow River","03/27/1950","1950","-","44.93472222","-94.66722222","05278500","-","-","?"
"7126","Mayer","MN","South Fork Crow River","04/01/1950","1950","-","44.90555555","-93.89166666","05279000","-","-","?"
"6039","Charlesville","MN","West Branch Mustinka River below Mustinka ditch","03/28/1950","1950","-","45.88888888","-96.35388888","05048500","-","-","?"
"6278","Hendrum","MN","Wild Rice River","04/08/1950","1950","-","47.26805555","-96.79583333","05064000","-","-","?"
"7224","Odessa","MN","Yellow Bank River","03/28/1950","1950","-","45.22638888","-96.35305555","05293000","-","-","?"
"6097","Dwight","ND","Antelope Creek","04/02/1950","1950","-","46.31138888","-96.74444444","05052500","-","-","?"
"9471","Menoken","ND","Apple Creek","04/07/1950","1950","-","46.79444444","-100.66527777","06349500","-","-","?"
"9543","Linton","ND","Beaver Creek","03/28/1950","1950","-","46.2575","-100.22638888","06354500","-","-","?"
"9493","Bentley","ND","Cannonball River","03/27/1950","1950","-","46.35833333","-102.03972222","06351000","-","-","?"
"9536","Breien","ND","Cannonball River","03/25/1950","1950","-","46.37583333","-100.94333333","06354000","-","-","?"
"144","Mott","ND","Cannonball River","04/03/1950","1950","Break-up","46.36805555","-102.31833333","?","-","-","1 million USD"
"6309","Hillsboro","ND","Goose River","03/28/1950","1950","-","47.40944444","-97.05916666","05066500","-","-","?"
"9411","Glen Ullin","ND","Heart River","04/17/1950","1950","-","46.59722222","-101.81333333","06346500","-","-","?"
"9452","Mandan","ND","Heart River","03/31/1950","1950","Break-up","46.83666666","-100.98055555","06349000","-","-","Flooding of SE Mandan"
"9403","Richardton","ND","Heart River","03/06/1950","1950","-","46.74611111","-102.31388888","06345500","-","-","?"
"10066","Jamestown","ND","James River","04/07/1950","1950","-","46.88944444","-98.66805555","06470000","1","-","$1.73M US (1950 dollars)"
"10067","Jamestown","ND","James River","04/17/1950","1950","Break-up","46.88944444","-98.66805555","06470000","-","-","1.73 million USD (1950 dollars)"
"10038","Manfred","ND","James River","04/01/1950","1950","-","47.64444444","-99.8325","06467600","-","-","?"
"9284","Golden Valley","ND","Knife River","04/16/1950","1950","Break-up","47.16111111","-102.05916666","06339500","-","-","?"
"9283","Golden Valley","ND","Knife River","03/26/1950","1950","-","47.16111111","-102.05916666","06339500","-","-","?"
"9312","Hazen","ND","Knife River","04/06/1950","1950","Break-up","47.28527777","-101.62833333","06340500","-","-","?"
"9311","Hazen","ND","Knife River","03/26/1950","1950","-","47.28527777","-101.62833333","06340500","-","-","?"
"9231","Marmarth","ND","Little Beaver Creek","04/03/1950","1950","-","46.27472222","-103.98027777","06335000","-","-","?"
"9240","Medora","ND","Little Missouri River","04/03/1950","1950","-","46.29555555","-103.93055555","06335500","-","-","?"
"9263","Watford City","ND","Little Missouri River","03/06/1950","1950","-","47.59027777","-103.26388888","06337000","-","-","?"
"6209","Amenia","ND","Rush River","03/27/1950","1950","-","47.01666666","-97.20694444","05060500","-","-","?"
"9201","Williston","ND","Little Muddy Creek","04/07/1950","1950","-","48.19444444","-103.59861111","06331500","-","-","?"
"6841","Crosby","ND","Long Creek","04/16/1950","1950","-","48.975","-103.27666666","05113500","-","-","?"
"6199","Mapleton","ND","Maple River","04/02/1950","1950","-","46.86111111","-97.11","05060000","-","-","?"
"9274","Elbowoods","ND","Missouri River","04/10/1950","1950","-","47.56666666","-102.20555555","06337500","-","-","?"
"9184","Williston","ND","Missouri River","04/06/1950","1950","-","48.11111111","-103.725","06330000","-","-","?"
"9422","Almont","ND","Muddy Creek","03/26/1950","1950","-","46.69166666","-101.48","06347500","-","-","?"
"9559","Haley","ND","North Fork Grand River","03/06/1950","1950","-","45.96083333","-103.12833333","06355000","-","-","?"
"6688","Neche","ND","Pembina River","04/20/1950","1950","Break-up","48.98888888","-97.55833333","05100000","-","-","?"
"10049","Buchanan","ND","Pipestem Creek","04/09/1950","1950","Break-up","47.06638888","-98.93055555","06469500","-","-","?"
"4811","Blaney","MI","Duck Creek","04/21/1950","1950","-","46.11111111","-86.07861111","04054500","-","-","?"
"384","Sebewaing","MI","East Fork Sebewaing River","03/08/1950","1950","-","43.73222222","-83.45111111","?","-","-","?"
"5023","Fosters","MI","Flint River","03/08/1950","1950","-","43.30833333","-83.96166666","04149000","-","-","?"
"4929","Eagle","MI","Lookingglass River","03/10/1950","1950","-","42.82916666","-84.77722222","04114500","-","-","?"
"4960","Sherman","MI","Manistee River","01/27/1950","1950","-","44.43638888","-85.6875","04124000","-","-","?"
"4794","Rockland","MI","Ontonagon River","04/17/1950","1950","Break-up","46.72083333","-89.20611111","04040000","-","-","?"
"5053","North Bradley","MI","Salt River","01/26/1950","1950","-","43.70277777","-84.48","04153500","-","-","?"
"1420","Sebewaing","MI","Sebewaing River","03/07/1950","1950","-","43.73222222","-83.45111111","?","-","-","?"
"4972","Hillman","MI","Thunder Bay River","01/26/1950","1950","-","45.00833333","-83.98027777","04132500","-","-","?"
"4596","Cortland","OH","Mosquito Creek","04/04/1950","1950","-","41.29972222","-80.76472222","03095500","-","-","?"
"5190","Fremont","OH","Sandusky River","03/03/1950","1950","-","41.30777777","-83.16527777","04198000","-","-","?"
"19991124093954","Newton Falls","OH","West Branch Mahoning River","12/06/1949","1950","-","41.17166666","-81.02166666","03092500","-","-","?"
"19991124085730","Newton Falls","OH","West Branch Mahoning River","12/06/1949","1950","-","41.17166666","-81.02166666","03925000","-","-","?"
"10716","Burwell","NE","Calamus River","03/19/1950","1950","-","41.80972222","-99.16805555","06787500","-","-","?"
"10555","Dunning","NE","Dismal River","03/08/1950","1950","-","41.82305555","-100.11","06776500","-","-","?"
"11043","Hamlet","NE","Frenchman Creek","02/05/1950","1950","-","40.375","-101.20694444","06833500","-","-","?"
"10537","Dunning","NE","Middle Loup River","03/08/1950","1950","-","41.83055555","-100.11","06775500","-","-","?"
"10657","St. Paul","NE","Middle Loup River","03/06/1950","1950","-","41.19861111","-98.44416666","06785000","-","-","?"
"10585","Walworth","NE","Middle Loup River","02/08/1950","1950","-","41.65555555","-99.57777777","06777500","-","-","?"
"9933","Box Butte Reservoir","NE","Niobrara River","03/27/1950","1950","-","42.45972222","-103.16694444","06454500","-","-","?"
"10673","Brewster","NE","North Loup River","02/24/1950","1950","-","41.94166666","-99.85361111","06785500","-","-","?"
"10740","Scotia","NE","North Loup River","02/28/1950","1950","-","41.45833333","-98.70666666","06789000","-","-","?"
"10755","St. Paul","NE","North Loup River","03/07/1950","1950","-","41.45833333","-98.70666666","06789000","-","-","?"
"10683","Taylor","NE","North Loup River","03/02/1950","1950","-","41.77694444","-99.37333333","06786000","-","-","?"
"10505","Duncan","NE","Platte River","03/07/1950","1950","-","41.36777777","-97.49888888","06774000","-","-","?"
"1282","Fremont","NE","Platte River","03/06/1950","1950","-","41.43333333","-96.49777777","?","-","-","?"
"10466","Grand Island","NE","Platte River","02/19/1950","1950","-","40.87444444","-98.2775","06770500","-","-","?"
"10839","North Bend","NE","Platte River","03/07/1950","1950","-","41.45277777","-96.76527777","06796000","-","-","?"
"11051","Cambridge","NE","Republican River","02/19/1950","1950","-","40.28472222","-100.14694444","06843500","-","-","?"
"9960","Burge","NE","Snake River","01/04/1950","1950","-","42.65555555","-100.85277777","06459500","-","-","?"
"10879","Ewing","NE","South Fork Elkhorn River","03/26/1950","1950","-","42.24138888","-98.39305555","06798000","-","-","?"
"10634","Cumro","NE","South Loup River","02/18/1950","1950","-","41.04444444","-99.37305555","06782000","-","-","?"
"10638","Ravenna","NE","South Loup River","02/18/1950","1950","-","41.01166666","-98.91222222","06782500","-","-","?"
"10643","St. Michael","NE","South Loup River","02/19/1950","1950","-","41.03138888","-98.745","06784000","-","-","?"
"9847","Crawford","NE","White River","01/29/1950","1950","-","42.6925","-103.43055555","06444000","-","-","?"
"11080","Bethany","MO","East Fork Big Creek","02/08/1950","1950","-","40.29722222","-94.02027777","06897000","-","-","?"
"11183","St. Louis","MO","Mississippi River","02/03/1950","1950","Closure","38.6175","-90.16805555","07010000","-","-","?"
"11086","Trenton","MO","Thompson River","02/08/1950","1950","-","40.07944444","-93.64694444","06899500","-","-","?"
"11637","Wasilla","AK","Cottonwood Creek","01/26/1950","1950","Freeze-up","61.575","-149.40972222","15286000","-","-","?"
"19991208123125","Winter Camp Ranch","ID","Bruneau River","01/20/1950","1950","-","42.65","-115.7","13168000","-","-","Unknown"
"19991208090609","Kilgore","ID","Camas Creek","04/18/1950","1950","-","44.3","-111.86666666","13108500","-","-","Unknown"
"11461","Cataldo","ID","Coeur d'Alene River","01/26/1950","1950","-","47.54888888","-116.32861111","12413500","-","-","?"
"267","Prichard","ID","Coeur d'Alene River","01/22/1950","1950","-","47.65638888","-115.97527777","?","-","-","?"
"19991214100556","Ahsahka","ID","North Fork Clearwater River","01/22/1950","1950","-","46.51666666","-116.3","13341000","-","-","Unknown"
"19991209122130","Shoup","ID","Panther Creek","12/29/1949","1950","-","45.31666666","-114.38333333","13306500","-","-","Unknown"
"11520","Salmon","ID","Salmon River","02/04/1950","1950","Freeze-up","45.18333333","-113.89277777","13302500","-","-","?"
"19991208105025","Picabo","ID","Silver Creek","01/22/1950","1950","-","43.28333333","-114.01666666","13150500","-","-","Unknown"
"11466","Calder","ID","St. Joe River","02/25/1950","1950","-","47.27777777","-116.19027777","12414500","-","-","?"
"11477","Lotus","ID","St. Maries River","02/25/1950","1950","-","47.24444444","-116.62861111","12415000","-","-","?"
"19991209095706","Weiser","ID","Weiser River","02/25/1950","1950","-","44.3","-116.8","13266000","-","-","Unknown"
"11698","Cameo","CO","Plateau Creek","02/10/1950","1950","-","39.18444444","-108.27666666","91104108","-","-","?"
"11310","Almont","CO","Taylor River","01/07/1950","1950","-","38.66444444","-106.83444444","09110000","-","-","?"
"11317","Sargents","CO","Tomichi Creek","04/02/1950","1950","-","38.395","-106.43083333","09115500","-","-","?"
"10233","Akron","IA","Big Sioux River","03/07/1950","1950","-","42.83722222","-96.55944444","06485500","-","-","?"
"10222","Hawarden","IA","Dry Creek","03/24/1950","1950","-","42.99583333","-96.48","06484000","-","-","?"
"10220","Rock Valley","IA","Rock River","03/05/1950","1950","-","43.21444444","-96.29527777","06483500","-","-","?"
"2336","Dickey","ME","St. John River","04/23/1950","1950","Break-up","47.11222222","-69.09777777","01010500","-","-","?"
"3506","Hartford","CT","North Branch Park River","03/09/1950","1950","-","41.78416666","-72.70638888","01191000","-","-","?"
"3490","Riverton","CT","West Branch Farmington River","03/09/1950","1950","-","41.96277777","-73.01944444","01186000","-","-","?"
"8194","Harrison","MT","Norwegian Creek","12/29/1949","1950","-","45.67777777","-111.72527777","06035500","-","-","?"
"8146","Twin Bridges","MT","Ruby River","12/16/1949","1950","-","45.50777777","-112.33222222","06023000","-","-","?"
"11688","Wibaux","MT","Beaver Creek","03/21/1950","1950","-","46.98888888","-104.18611111","65920104","-","-","?"
"11430","Daleview","MT","Big Muddy Creek","04/15/1950","1950","-","48.9","-104.95","10040201","-","-","?"
"8158","Glen","MT","Birch Creek","03/13/1950","1950","-","45.37944444","-112.79555555","06026000","-","-","?"
"8118","Dillon","MT","Blacktail Creek","02/14/1950","1950","-","45.04583333","-112.54027777","06017500","-","-","?"
"8506","Van Norman","MT","Big Dry Creek","04/02/1950","1950","-","47.34944444","-106.35333333","06131000","-","-","?"
"8479","Winnett","MT","Flatwillow Creek","03/24/1950","1950","-","46.93333333","-108.20555555","06128200","-","-","?"
"9013","Bighorn","MT","Little Bighorn River","02/27/1950","1950","-","46.14722222","-107.48","06294700","-","-","?"
"8995","Crow Agency","MT","Little Bighorn River","02/27/1950","1950","-","45.56666666","-107.46166666","06293500","-","-","?"
"8980","Wyola","MT","Little Bighorn River","02/25/1950","1950","-","45.17722222","-107.3925","06290500","-","-","?"
"8988","Wyola","MT","Lodgegrass Creek","02/05/1950","1950","-","45.1275","-107.61","06291500","-","-","?"
"8211","Three Forks","MT","Madison River","01/01/1950","1950","-","45.82361111","-111.49916666","06042500","-","-","?"
"8358","Farmington","MT","Marias River","01/06/1950","1950","-","46.88333333","-112.61027777","06102500","-","-","?"
"8556","Lohman","MT","Milk River","04/02/1950","1950","-","48.60194444","-109.39305555","06143000","-","-","?"
"8805","Culbertson","MT","Missouri River","04/17/1950","1950","-","48.12222222","-104.48027777","06185500","-","-","?"
"8708","Wolf Point","MT","Missouri River","04/16/1950","1950","-","48.06666666","-105.52083333","06177000","-","-","?"
"8404","Zortman","MT","Missouri River","04/03/1950","1950","-","47.73083333","-108.94333333","06115000","-","-","?"
"9113","Locate","MT","Powder River","02/27/1950","1950","-","46.44888888","-105.31388888","06326500","-","-","?"
"9098","Moorhead","MT","Powder River","03/04/1950","1950","-","45.06777777","-105.8725","06324500","-","-","?"
"8826","Absarokee","MT","Rosebud Creek","01/07/1950","1950","-","45.52361111","-109.44416666","06204700","-","-","?"
"9027","Forsyth","MT","Rosebud Creek","02/26/1950","1950","-","46.19722222","-106.48027777","06296000","-","-","?"
"8815","Clyde Park","MT","Shields River","02/27/1950","1950","-","45.88611111","-110.62833333","06193500","-","-","?"
"9032","Miles City","MT","Tongue River","04/02/1950","1950","-","46.34555555","-105.81361111","06308500","-","-","?"
"8779","International Boundary","MT","West Fork Poplar River","04/17/1950","1950","-","49","-106.36666666","06179500","-","-","?"
"11444","Miles City","MT","Yellowstone River","04/06/1950","1950","-","46.34555555","-105.81361111","10100004","-","-","?"
"9152","Sidney","MT","Yellowstone River","04/04/1950","1950","-","47.67833333","-104.16527777","06329500","-","-","?"
"11533","Walla Walla","WA","Blue Creek","02/06/1950","1950","-","46.05833333","-118.14666666","14013500","-","-","?"
"11608","Glenwood","WA","Klickitat River","01/22/1950","1950","-","46.08888888","-121.26472222","14110000","-","-","?"
"11487","Coulee City","WA","Park Creek","01/28/1950","1950","-","47.57277777","-119.43138888","12468500","-","-","?"
"11357","Linwood","UT","Green River","03/01/1950","1950","-","40.99361111","-109.64694444","09230500","-","-","?"
"11356","Linwood","UT","Henrys Fork","02/26/1950","1950","-","41.0125","-109.66722222","09229500","-","-","?"
"11370","Vernal","UT","South Fork Ashley Creek","04/24/1950","1950","-","40.70222222","-109.665","09266500","-","-","?"
"11376","Fruitland","UT","Water Hollow","05/07/1950","1950","-","40.21277777","-110.83888888","09287500","-","-","?"
"11406","Watson","UT","White River","02/27/1950","1950","-","40.00055555","-109.09444444","09306500","-","-","?"
"3022","East Haven","VT","East Branch Passumpsic River","12/22/1949","1950","-","44.63388888","-71.89305555","01133000","-","-","?"
"5739","East Barre","VT","Jail Branch","02/20/1950","1950","-","44.15833333","-72.44388888","04284000","-","-","?"
"5896","East Georgia","VT","Lamoille River","03/28/1950","1950","-","44.67916666","-73.07833333","04292500","-","-","?"
"5947","North Troy","VT","Missisquoi River","04/05/1950","1950","-","44.97277777","-72.39166666","04293000","-","-","?"
"967","Richford","VT","Missisquoi River","04/04/1950","1950","-","44.92027777","-72.75","?","-","-","?"
"9780","Sturgis","SD","Bear Butte Creek","04/05/1950","1950","-","44.48138888","-103.27694444","06437500","-","-","?"
"9661","Buffalo Gap","SD","Beaver Creek","02/02/1950","1950","-","43.46555555","-103.31361111","06402500","-","-","?"
"9763","Belle Fourche","SD","Belle Fourche River","04/02/1950","1950","-","44.69166666","-103.83194444","06435500","-","-","?"
"9787","Elm Springs","SD","Belle Fourche River","04/04/1950","1950","-","44.36972222","-102.55972222","06438000","-","-","?"
"9768","Fruitdale","SD","Belle Fourche River","04/06/1950","1950","-","44.69083333","-103.74472222","06436000","-","-","?"
"9773","Sturgis","SD","Belle Fourche River","04/05/1950","1950","-","44.51305555","-103.14666666","06437000","-","-","?"
"10213","Brandon","SD","Big Sioux River","03/26/1950","1950","-","43.60694444","-96.62916666","06482100","-","-","?"
"10190","Dell Rapids","SD","Big Sioux River","04/01/1950","1950","-","43.79027777","-96.74555555","06481000","-","-","?"
"10164","Watertown","SD","Big Sioux River","03/27/1950","1950","-","45.225","-97.16527777","06479200","-","-","?"
"9676","Hill City","SD","Castle Creek","03/08/1950","1950","-","44.01361111","-103.83222222","06409000","-","-","?"
"10088","Westport","SD","Elm River","03/28/1950","1950","-","45.65611111","-98.49916666","06471500","-","-","?"
"10119","Huron","SD","James River","04/07/1950","1950","-","44.36361111","-98.1875","06476000","-","-","?"
"9997","Wewela","SD","Keya Paha River","03/25/1950","1950","-","43.02888888","-99.77722222","06464500","-","-","?"
"7173","Peever","SD","Little Minnesota River","04/01/1950","1950","-","45.60138888","-96.8725","05290000","-","-","?"
"9833","Blunt","SD","Medicine Knoll Creek","03/26/1950","1950","-","44.56277777","-99.9125","06442000","-","-","?"
"9609","Bixby","SD","Moreau River","04/03/1950","1950","-","45.14361111","-102.55916666","06359000","-","-","?"
"9570","White Butte","SD","North Fork Grand River","03/07/1950","1950","-","45.80222222","-102.35388888","06355500","-","-","?"
"20060823105141","White River","SD","Oacoma","03/31/1950","1950","-","43.74833333","-99.55611111","06452000","-","-","?"
"9707","Farmingdale","SD","Rapid Creek","02/08/1950","1950","-","43.94194444","-102.85305555","06421500","-","-","?"
"9699","Rapid City","SD","Rapid Creek","03/30/1950","1950","-","44.05111111","-103.31388888","06412500","-","-","?"
"9747","Belle Fourche","SD","Redwater River","02/02/1950","1950","-","44.66722222","-103.83388888","06433000","-","-","?"
"10124","Alpena","SD","Sand Creek","03/28/1950","1950","-","44.15416666","-98.44333333","06476500","-","-","?"
"10123","Alpena","SD","Sand Creek","03/28/1950","1950","Break-up","44.15416666","-98.44333333","06476500","-","-","?"
"9875","Rosebud","SD","South Fork White River","02/18/1950","1950","-","43.32555555","-100.89166666","06449500","-","-","?"
"9891","White River","SD","South Fork White River","03/24/1950","1950","-","43.60138888","-100.74583333","06450500","-","-","?"
"10107","Redfield","SD","Turtle Creek","03/31/1950","1950","-","44.88333333","-98.50111111","06474500","-","-","?"
"10155","Wakonda","SD","Vermillion River","03/25/1950","1950","-","42.99527777","-96.96222222","06479001","-","-","?"
"1661","Athol","SD","West Branch Snake Creek","03/27/1950","1950","-","45.00888888","-98.59611111","?","-","-","?"
"7197","Big Stone City","SD","Whetstone River","03/27/1950","1950","-","45.29222222","-96.49833333","05291000","-","-","?"
"9865","Kadoka","SD","White River","03/23/1950","1950","-","43.7525","-101.52","06447000","-","-","?"
"9915","Oacoma","SD","White River","03/31/1950","1950","-","43.74833333","-99.55888888","06452000","-","-","?"
